rank,front,meaning,status,wordfreq_zipf,kaikki_entry,kaikki_semantic_support,kaikki_overlap_terms,readurdu_entry,readurdu_semantic_support,calima_exact_analyses,flags
1656,لطیف,"(fr. لطف; see lut̤f, lat̤āfat), adj. Slender, thin, fine, delicate, minute, subtile; occult; — light; —…",explicit_review_required,4.470,False,False,,True,True,,
1658,مشن,"(inf. n. of مشن), s.m. Striking gently (with a sword, or scourge); — scratching, excoriating, grazing (the…",explicit_review_required,4.730,False,False,,True,True,,
1660,زاہد,"ascetic, pious abstainer",explicit_review_required,4.440,False,False,,True,True,,
1663,ذوالفقار,the double bladed sword of Ali,explicit_review_required,4.630,False,False,,True,True,,
1664,مواد,"s.m. pl. (of mādda, q.v.), Matters, points, articles; — females; — humours (of the body); — matter, pus",explicit_review_required,4.910,False,False,,True,True,,
1666,رفیق,"companion, comrade",explicit_review_required,4.740,False,False,,True,True,,
1667,مر,"(see mar-nā), s.m. Dying. | also: form of مَرْنا (marnā — to die, to be dead)",explicit_review_required,4.860,False,False,,True,True,,
1670,اعداد,"s.m. pl. (of عدد ʻadad), Numbers: — aʻdād-i-mutabāʼin, s.m. Incommensurable numbers, prime numbers: —…",explicit_review_required,4.680,False,False,,True,True,,
1671,قرضے,plural direct of قَرْضَہ (qarẓa — debt (loan)) | also: oblique singular of قَرْضَہ (qarẓa — debt (loan)),explicit_review_required,4.450,False,False,,True,True,,
1673,چاہیں,plural perfective of چاہْنا (cāhnā — to want) | also: feminine of چاہْنا (cāhnā — to want),explicit_review_required,4.680,False,False,,True,True,,
1674,لازمی,adj. Necessary; inevitable; — s.f. Anything that is necessary; what must be; a necessity,explicit_review_required,4.720,False,False,,True,True,,
1676,حبیب,"(fr. حب 'to love,' and = maḥbūb), s.m. A person loved or beloved; a lover, sweetheart; a friend",explicit_review_required,4.590,False,False,,True,True,,
1677,بہیجا,"(perf. part. of bhījnā), part. adj. Moistened, wet, steeped, soaked; moist, damp",explicit_review_required,0.000,False,False,,True,True,,
1678,فرماتے,"plural masculine of فَرْمانا (farmānā — to bequest, request; to utter, say graciously)",explicit_review_required,4.920,False,False,,True,True,,
1681,مفید,"(act. part. of افاد 'to profit, advantage, benefit,' &c., iv of فاد (for فيد) 'profit, &c. to accrue (to)'),…",explicit_review_required,4.560,False,False,,True,True,,
1682,حامد,"(act. part.n. of حمد 'to praise'), s.m. One who praises (God)",explicit_review_required,4.620,False,False,,True,True,,
1686,کمشنر,commissioner,explicit_review_required,4.650,False,False,,True,True,,
1691,عباسی,"(rel. n. fr. ʻabbās), adj. Of the colour of the flower of the Marvel of Peru; red; — s.f. The flower of the…",explicit_review_required,4.890,False,False,,True,True,,
1692,گزار,"(For this and other words beginning with guz˚ which are not to be found below, see under گذ guẓ˚.)",explicit_review_required,4.860,False,False,,True,True,,
1695,جعفری,"(rel. n. fr. jaʻfar, a man's name), s.f. The purest kind of gold; — the yellow flower Linum trigynum (syn.…",explicit_review_required,4.300,False,False,,True,True,,
1696,کہیلا,"perf. part. of khelnā, q.v.: — khelī-khāʼī, or khelī-khāʼī-huʼī, part. adj. & s.f. Experienced, knowing…",explicit_review_required,0.000,False,False,,True,True,,
1698,بچا,"s.m. Young (of any creature); child, infant, babe, little one; youngster, youth, lad, boy; thoughtless,…",explicit_review_required,4.810,False,False,,True,True,,
1700,پاکستانیوں,plural oblique of پاکِسْتانی (pākistānī — Pakistani (person)) | also: plural oblique of پاکِسْتانی (pākistānī — Pakistani (person)),explicit_review_required,4.800,False,False,,True,True,,
1701,تفتیش,"investigation, inquiry",explicit_review_required,4.470,False,False,,True,True,,
1702,عقیدت,"s.f. = P عقيده ʻaqīda, s.m. (for A. عقيدة, v.n. fr. عقد 'to tie,' &c.; see ʻaqd), A belief, faith, firm…",explicit_review_required,4.590,False,False,,True,True,,
1703,جانوروں,"plural oblique of جانْوَر (jānvar — animal, beast)",explicit_review_required,4.740,False,False,,True,True,,
1705,صدیق,"a male given name, Siddiq or Siddique, from Arabic; a surname, Siddiq or Siddique, from Arabic",explicit_review_required,4.750,False,False,,True,True,,
1706,مشتاق,"eager, yearning",explicit_review_required,4.400,False,False,,True,True,,
1720,حسب,"(inf. n. fr. حسب 'to reckon'), s.m. Computing; considering, reflecting upon; — sufficiency, a thing sufficing…",explicit_review_required,4.610,False,False,,True,True,,
1722,جیو,"s.m. Life, existence; soul; living creature, animate being, animal… | also: infinitive of جِینا (jīnā — to live)",explicit_review_required,4.390,False,False,,True,True,,
1723,امکانات,"plural formal of اِمْکان (imkān — possibility, probability)",explicit_review_required,4.200,False,False,,True,True,,
1725,ریل,"(fr. relnā), s.f. Crowd; abundance, &c. (see rel-pel, the more com. form): — rel-pel, s.f. A continuous line…",explicit_review_required,4.400,False,False,,True,True,,
1727,لگتی,"s.f. Attachment, affection, love, &c. (i.q. lāg, lagan, and lagī, qq.v.)",explicit_review_required,4.710,False,False,,True,True,,
1729,کتابوں,"oblique plural of کِتاب (kitāb) | also: plural oblique of کِتاب (kitāb — book, manuscript, volume)",explicit_review_required,4.930,True,False,,True,True,,
1730,انگلش,the English language,explicit_review_required,4.390,False,False,,True,True,,
1731,تعینات,"(pl. of taʻaiyun; but also used in the sing.), s.m. Appointments; appointment, service, duty; a garrison: —…",explicit_review_required,4.570,False,False,,True,True,,
1732,ایجنسی,agency,explicit_review_required,4.790,False,False,,True,True,,
1734,جامع,"(act. part. of جمع 'to collect,' &c.), adj. & s.m. Collecting, combining, comprising, comprehending,…",explicit_review_required,4.810,False,False,,True,True,,
1735,مضامین,"s.m. pl. (of maẓmūn, q.v.), Contents (of a letter, &c.); things implied or meant; significations. | also: plural formal of مَضْمُون (mazmūn — contents (of a text))",explicit_review_required,4.760,False,False,,True,True,,
1738,بتا,"s.m. Bamboo-lath, a thin slip of bamboo; — an oblong stone on which condiments, &c. are levigated ( = baṭṭā,… | also: infinitive of بَتانا (batānā — to tell, to inform) | also: infinitive of بِتانا (bitānā — to spend, pass, live out (said of time, life etc.))",explicit_review_required,4.950,False,False,,True,True,,
1739,رکاوٹ,obstruction; barricade; stoppage,explicit_review_required,4.640,True,False,,True,True,,
1746,ڈرائیور,land vehicle operator,explicit_review_required,4.420,False,False,,True,True,,
1748,روایات,"s.f. pl. (of riwāyat), Recitals, narratives, histories",explicit_review_required,4.920,False,False,,True,True,,
1749,آل,"s.f. Name of a tree from the root of which a red dye is prepared, Morinda citrifolia (the ordinary Sanskrit…",explicit_review_required,5.140,False,False,,True,True,,
1750,خطے,plural direct of خِطَّہ (xitta — piece of land; plot of land) | also: oblique singular of خِطَّہ (xitta — piece of land; plot of land),explicit_review_required,5.010,False,False,,True,True,,
1751,کیچ,"in cricket, a method of dismissing a batsman, when the ball is hit by the batsman’s bat and caught by the bowler or a fi",explicit_review_required,3.970,False,False,,True,True,,
1752,گہریلو,adj. = gharelā,explicit_review_required,0.000,False,False,,True,True,,
1753,موصول,"(pass. part. of وصل 'to join,' &c.), part. adj. Joined; conjoined; coupled; connected; related; — reached…",explicit_review_required,4.400,False,False,,True,True,,
1756,خراج,type of Islamic tax,explicit_review_required,4.580,False,False,,True,True,,
1761,جام,"goblet, cup of wine",explicit_review_required,4.540,True,False,,True,True,,
1765,بزرگ,elder; venerable,explicit_review_required,4.810,True,False,,True,True,,
1766,کابینہ,cabinet (government),explicit_review_required,4.640,False,False,,True,True,,
1767,گردوں,"oblique plural of گُرْدَہ (gurda, “kidney”) | also: plural oblique of گُرْدَہ (gurda — kidney)",explicit_review_required,5.070,True,False,,True,True,,
1770,منیر,"(act. part. of انار, iv of (and syn. with) نار (for نور) 'to shine,' &c.), adj. Shining; splendid;…",explicit_review_required,4.310,False,False,,True,True,,
1772,ملت,"s.f. Society, company; friendship: — millat-dār, s.m. A companion; a friend: — millat-dārī, s.f. = millat",explicit_review_required,4.730,False,False,,True,True,,
1774,سہولتوں,plural oblique of سُہُولَت (suhūlat — facility (ie. something provided)),explicit_review_required,3.670,False,False,,True,True,,
1777,ماڈل,"person employed to display, advertise and promote products, or to serve as a visual aid",explicit_review_required,4.920,False,False,,True,True,,
1779,جٹ,a pair,explicit_review_required,4.280,False,False,,True,True,,
1781,لگائی,"s.f. Applying, application, &c. (see lagānā); — imputation, false accusation; — assessment (on land); rent,…",explicit_review_required,4.740,False,False,,True,True,,
1783,نوٹ,"the act of notetaking; note, chit; comment, note",explicit_review_required,4.820,False,False,,True,True,,
1784,آفس,office,explicit_review_required,4.790,False,False,,True,True,,
1788,لڑکیوں,plural oblique of لَڑْکی (laṛkī — girl),explicit_review_required,4.830,True,False,,True,True,,
1789,مشیر,"(act. part. of اشار 'to point out, indicate,' &c., iv of شار (for شور) 'to exhibit, display,' &c.), s.m…",explicit_review_required,4.450,False,False,,True,True,,
1790,یکساں,idea in geometry,explicit_review_required,4.520,False,False,,True,True,,
1792,سننے,"oblique infinitive of سُنْنا (sunnā — to listen, to hear) | also: plural infinitive of سُنْنا (sunnā — to listen, to hear)",explicit_review_required,4.860,False,False,,True,True,,
1794,بہوک,"s.m. Hole, cavity, chasm; source of a stream, head of a fountain; darkness; time",explicit_review_required,0.000,False,False,,True,True,,
1795,سندہی,"(rt. dhā with sam), s.f. Conjunction, junction, combination, union, contact; composition, construction,…",explicit_review_required,0.000,False,False,,True,True,,
1797,ہاشمی,the royal family,explicit_review_required,4.510,False,False,,True,True,,
1798,دلی,"name: alternative form of دِہْلی (dihlī): Delhi (a megacity and union territory of India, containing the national… | Platts: s.f. A clod of clay or earth (cf. ḍhelā)",explicit_review_required,4.600,True,False,,True,True,,
1802,اوور,cricket terminology,explicit_review_required,4.480,False,False,,True,True,,
1805,ہوم,"s.m. An oblation with clarified butter, a burnt-offering, a sacrifice…",explicit_review_required,4.390,False,False,,True,True,,
1806,پہیل,"(prov.), adv. = pahle; and s.f. = pahelī, qq.v",explicit_review_required,0.000,False,False,,True,True,,
1811,افضل,"adj. compar. & superl. (of فاضل fāẓil), More excellent; most excellent; preëminent; best; highest: —…",explicit_review_required,4.740,False,False,,True,True,,
1812,پار,"s.m. & adv. (gov. gen. with -ke, if the postp. is expressed), Further bank, or opposite shore or side (of a…",explicit_review_required,4.710,False,False,,True,True,,
1817,بنتا,"s.f. Woman; beloved woman, wife, mistress",explicit_review_required,4.710,False,False,,True,True,,
1821,شائقین,"(obl. pl. of shāʼiq), s.m. pl. Ardent admirers (of), lovers (of), votaries",explicit_review_required,4.230,False,False,,True,True,,
1823,مد,"s.m. Any exhilarating or intoxicating drink, spirituous liquor, wine, spirits (in this sense, also S. madyam;…",explicit_review_required,4.320,False,False,,True,True,,
1825,سیل,"s.f. Coldness, cold; wetness, moistness, dampness, moisture: — sīl-garm, adj. Slightly warm, lukewarm, tepid",explicit_review_required,4.720,False,False,,True,True,,
1828,وصولی,"(rel. n. fr. wuṣūl), adj. That may be collected or realized, recoverable; — s.f. Recoverable dues",explicit_review_required,3.790,False,False,,True,True,,
1829,اندرونی,"internal, inner",explicit_review_required,4.740,False,False,,True,True,,
1830,پارک,"adj. & s.m. Purifying; protecting, cherishing; pleasing; — enabling (one) to cross a river, or to get through…",explicit_review_required,4.690,False,False,,True,True,,
1835,بینکوں,plural oblique of بَینْک (baiṅk — bank),explicit_review_required,4.350,False,False,,True,True,,
